Population,RegionName,Time,Indicator,NumValue
Third-gen cephalosporins,Sweden,2019,"I - 'susceptible, increased exposure' isolates ",19.000000000
Third-gen cephalosporins,Slovenia,2019,"I - 'susceptible, increased exposure' isolates ",1.000000000
Third-gen cephalosporins,Slovakia,2019,"I - 'susceptible, increased exposure' isolates ",1.000000000
Third-gen cephalosporins,United Kingdom,2019,"I - 'susceptible, increased exposure' isolates ",68.000000000
Third-gen cephalosporins,Austria,2020,"I - 'susceptible, increased exposure' isolates ",20.000000000
Third-gen cephalosporins,Belgium,2020,"I - 'susceptible, increased exposure' isolates ",14.000000000
Third-gen cephalosporins,Bulgaria,2020,"I - 'susceptible, increased exposure' isolates ",0.000000000
Third-gen cephalosporins,Cyprus,2020,"I - 'susceptible, increased exposure' isolates ",2.000000000
Third-gen cephalosporins,Czechia,2020,"I - 'susceptible, increased exposure' isolates ",40.000000000
Third-gen cephalosporins,Germany,2020,"I - 'susceptible, increased exposure' isolates ",78.000000000
Third-gen cephalosporins,Denmark,2020,"I - 'susceptible, increased exposure' isolates ",10.000000000
Third-gen cephalosporins,Estonia,2020,"I - 'susceptible, increased exposure' isolates ",5.000000000
Third-gen cephalosporins,Greece,2020,"I - 'susceptible, increased exposure' isolates ",5.000000000
Third-gen cephalosporins,Spain,2020,"I - 'susceptible, increased exposure' isolates ",17.000000000
Third-gen cephalosporins,Finland,2020,"I - 'susceptible, increased exposure' isolates ",12.000000000
Third-gen cephalosporins,France,2020,"I - 'susceptible, increased exposure' isolates ",73.000000000
Third-gen cephalosporins,Croatia,2020,"I - 'susceptible, increased exposure' isolates ",4.000000000
Third-gen cephalosporins,Hungary,2020,"I - 'susceptible, increased exposure' isolates ",4.000000000
Third-gen cephalosporins,Ireland,2020,"I - 'susceptible, increased exposure' isolates ",9.000000000
Third-gen cephalosporins,Iceland,2020,"I - 'susceptible, increased exposure' isolates ",0.000000000
Third-gen cephalosporins,Italy,2020,"I - 'susceptible, increased exposure' isolates ",144.000000000
Third-gen cephalosporins,Lithuania,2020,"I - 'susceptible, increased exposure' isolates ",8.000000000
Third-gen cephalosporins,Luxembourg,2020,"I - 'susceptible, increased exposure' isolates ",2.000000000
Third-gen cephalosporins,Latvia,2020,"I - 'susceptible, increased exposure' isolates ",0.000000000
Third-gen cephalosporins,Malta,2020,"I - 'susceptible, increased exposure' isolates ",3.000000000
Third-gen cephalosporins,Netherlands,2020,"I - 'susceptible, increased exposure' isolates ",7.000000000
Third-gen cephalosporins,Norway,2020,"I - 'susceptible, increased exposure' isolates ",13.000000000
Third-gen cephalosporins,Poland,2020,"I - 'susceptible, increased exposure' isolates ",6.000000000
Third-gen cephalosporins,Portugal,2020,"I - 'susceptible, increased exposure' isolates ",72.000000000
Third-gen cephalosporins,Romania,2020,"I - 'susceptible, increased exposure' isolates ",4.000000000
Third-gen cephalosporins,Sweden,2020,"I - 'susceptible, increased exposure' isolates ",34.000000000
Third-gen cephalosporins,Slovenia,2020,"I - 'susceptible, increased exposure' isolates ",3.000000000
Third-gen cephalosporins,Slovakia,2020,"I - 'susceptible, increased exposure' isolates ",4.000000000
Third-gen cephalosporins,Austria,2010,R - resistant isolates,91.000000000
Third-gen cephalosporins,Belgium,2010,R - resistant isolates,18.000000000
Third-gen cephalosporins,Bulgaria,2010,R - resistant isolates,96.000000000
Third-gen cephalosporins,Cyprus,2010,R - resistant isolates,23.000000000
Third-gen cephalosporins,Czechia,2010,R - resistant isolates,609.000000000
Third-gen cephalosporins,Germany,2010,R - resistant isolates,61.000000000
Third-gen cephalosporins,Denmark,2010,R - resistant isolates,59.000000000
Third-gen cephalosporins,Estonia,2010,R - resistant isolates,14.000000000
Third-gen cephalosporins,Greece,2010,R - resistant isolates,1258.000000000
Third-gen cephalosporins,Spain,2010,R - resistant isolates,119.000000000
Third-gen cephalosporins,Finland,2010,R - resistant isolates,16.000000000
Third-gen cephalosporins,France,2010,R - resistant isolates,275.000000000
Third-gen cephalosporins,Croatia,2010,R - resistant isolates,156.000000000
Third-gen cephalosporins,Hungary,2010,R - resistant isolates,235.000000000
Third-gen cephalosporins,Ireland,2010,R - resistant isolates,27.000000000
Third-gen cephalosporins,Iceland,2010,R - resistant isolates,1.000000000
Third-gen cephalosporins,Italy,2010,R - resistant isolates,326.000000000
Third-gen cephalosporins,Lithuania,2010,R - resistant isolates,41.000000000
Third-gen cephalosporins,Luxembourg,2010,R - resistant isolates,3.000000000
Third-gen cephalosporins,Latvia,2010,R - resistant isolates,35.000000000
Third-gen cephalosporins,Malta,2010,R - resistant isolates,7.000000000
Third-gen cephalosporins,Netherlands,2010,R - resistant isolates,64.000000000
Third-gen cephalosporins,Norway,2010,R - resistant isolates,10.000000000
Third-gen cephalosporins,Poland,2010,R - resistant isolates,92.000000000
Third-gen cephalosporins,Portugal,2010,R - resistant isolates,164.000000000
Third-gen cephalosporins,Romania,2010,R - resistant isolates,12.000000000
Third-gen cephalosporins,Sweden,2010,R - resistant isolates,20.000000000
Third-gen cephalosporins,Slovenia,2010,R - resistant isolates,44.000000000
Third-gen cephalosporins,United Kingdom,2010,R - resistant isolates,72.000000000
Third-gen cephalosporins,Austria,2011,R - resistant isolates,106.000000000
Third-gen cephalosporins,Belgium,2011,R - resistant isolates,91.000000000
Third-gen cephalosporins,Bulgaria,2011,R - resistant isolates,98.000000000
Third-gen cephalosporins,Cyprus,2011,R - resistant isolates,34.000000000
Third-gen cephalosporins,Czechia,2011,R - resistant isolates,621.000000000
Third-gen cephalosporins,Germany,2011,R - resistant isolates,65.000000000
Third-gen cephalosporins,Denmark,2011,R - resistant isolates,71.000000000
Third-gen cephalosporins,Estonia,2011,R - resistant isolates,17.000000000
Third-gen cephalosporins,Greece,2011,R - resistant isolates,1262.000000000
Third-gen cephalosporins,Spain,2011,R - resistant isolates,153.000000000
Third-gen cephalosporins,Finland,2011,R - resistant isolates,10.000000000
Third-gen cephalosporins,France,2011,R - resistant isolates,419.000000000
Third-gen cephalosporins,Croatia,2011,R - resistant isolates,144.000000000
Third-gen cephalosporins,Hungary,2011,R - resistant isolates,229.000000000
Third-gen cephalosporins,Ireland,2011,R - resistant isolates,23.000000000
Third-gen cephalosporins,Iceland,2011,R - resistant isolates,2.000000000
Third-gen cephalosporins,Italy,2011,R - resistant isolates,288.000000000
Third-gen cephalosporins,Lithuania,2011,R - resistant isolates,83.000000000
Third-gen cephalosporins,Luxembourg,2011,R - resistant isolates,17.000000000
Third-gen cephalosporins,Latvia,2011,R - resistant isolates,25.000000000
Third-gen cephalosporins,Malta,2011,R - resistant isolates,7.000000000
Third-gen cephalosporins,Netherlands,2011,R - resistant isolates,59.000000000
Third-gen cephalosporins,Norway,2011,R - resistant isolates,12.000000000
Third-gen cephalosporins,Poland,2011,R - resistant isolates,166.000000000
Third-gen cephalosporins,Portugal,2011,R - resistant isolates,218.000000000
Third-gen cephalosporins,Romania,2011,R - resistant isolates,11.000000000
Third-gen cephalosporins,Sweden,2011,R - resistant isolates,22.000000000
Third-gen cephalosporins,Slovenia,2011,R - resistant isolates,70.000000000
Third-gen cephalosporins,Slovakia,2011,R - resistant isolates,318.000000000
Third-gen cephalosporins,United Kingdom,2011,R - resistant isolates,50.000000000
Third-gen cephalosporins,Austria,2012,R - resistant isolates,101.000000000
Third-gen cephalosporins,Belgium,2012,R - resistant isolates,89.000000000
Third-gen cephalosporins,Bulgaria,2012,R - resistant isolates,95.000000000
Third-gen cephalosporins,Cyprus,2012,R - resistant isolates,15.000000000
Third-gen cephalosporins,Czechia,2012,R - resistant isolates,716.000000000
Third-gen cephalosporins,Germany,2012,R - resistant isolates,86.000000000
Third-gen cephalosporins,Denmark,2012,R - resistant isolates,65.000000000
Third-gen cephalosporins,Estonia,2012,R - resistant isolates,16.000000000
Third-gen cephalosporins,Greece,2012,R - resistant isolates,1034.000000000
Third-gen cephalosporins,Spain,2012,R - resistant isolates,193.000000000
Third-gen cephalosporins,Finland,2012,R - resistant isolates,9.000000000
Third-gen cephalosporins,France,2012,R - resistant isolates,387.000000000
Third-gen cephalosporins,Croatia,2012,R - resistant isolates,173.000000000
Third-gen cephalosporins,Hungary,2012,R - resistant isolates,215.000000000
Third-gen cephalosporins,Ireland,2012,R - resistant isolates,31.000000000
Third-gen cephalosporins,Iceland,2012,R - resistant isolates,3.000000000
Third-gen cephalosporins,Italy,2012,R - resistant isolates,408.000000000
Third-gen cephalosporins,Lithuania,2012,R - resistant isolates,119.000000000
Third-gen cephalosporins,Luxembourg,2012,R - resistant isolates,17.000000000
Third-gen cephalosporins,Latvia,2012,R - resistant isolates,49.000000000
Third-gen cephalosporins,Malta,2012,R - resistant isolates,15.000000000
Third-gen cephalosporins,Netherlands,2012,R - resistant isolates,71.000000000
Third-gen cephalosporins,Norway,2012,R - resistant isolates,20.000000000
Third-gen cephalosporins,Poland,2012,R - resistant isolates,219.000000000
Third-gen cephalosporins,Portugal,2012,R - resistant isolates,302.000000000
Third-gen cephalosporins,Romania,2012,R - resistant isolates,62.000000000
Third-gen cephalosporins,Sweden,2012,R - resistant isolates,28.000000000
Third-gen cephalosporins,Slovenia,2012,R - resistant isolates,72.000000000
Third-gen cephalosporins,Slovakia,2012,R - resistant isolates,237.000000000
Third-gen cephalosporins,United Kingdom,2012,R - resistant isolates,110.000000000
Third-gen cephalosporins,Austria,2013,R - resistant isolates,101.000000000
Third-gen cephalosporins,Belgium,2013,R - resistant isolates,91.000000000
Third-gen cephalosporins,Bulgaria,2013,R - resistant isolates,96.000000000
Third-gen cephalosporins,Cyprus,2013,R - resistant isolates,21.000000000
Third-gen cephalosporins,Czechia,2013,R - resistant isolates,671.000000000
Third-gen cephalosporins,Germany,2013,R - resistant isolates,123.000000000
Third-gen cephalosporins,Denmark,2013,R - resistant isolates,61.000000000
Third-gen cephalosporins,Estonia,2013,R - resistant isolates,21.000000000
Third-gen cephalosporins,Greece,2013,R - resistant isolates,847.000000000
Third-gen cephalosporins,Spain,2013,R - resistant isolates,246.000000000
Third-gen cephalosporins,Finland,2013,R - resistant isolates,12.000000000
Third-gen cephalosporins,France,2013,R - resistant isolates,543.000000000
Third-gen cephalosporins,Croatia,2013,R - resistant isolates,188.000000000
Third-gen cephalosporins,Hungary,2013,R - resistant isolates,208.000000000
Third-gen cephalosporins,Ireland,2013,R - resistant isolates,61.000000000
Third-gen cephalosporins,Iceland,2013,R - resistant isolates,0.000000000
Third-gen cephalosporins,Italy,2013,R - resistant isolates,794.000000000
Third-gen cephalosporins,Lithuania,2013,R - resistant isolates,64.000000000
Third-gen cephalosporins,Luxembourg,2013,R - resistant isolates,18.000000000
Third-gen cephalosporins,Latvia,2013,R - resistant isolates,61.000000000
Third-gen cephalosporins,Malta,2013,R - resistant isolates,19.000000000
Third-gen cephalosporins,Netherlands,2013,R - resistant isolates,80.000000000
Third-gen cephalosporins,Norway,2013,R - resistant isolates,26.000000000
Third-gen cephalosporins,Poland,2013,R - resistant isolates,245.000000000
Third-gen cephalosporins,Portugal,2013,R - resistant isolates,337.000000000
Third-gen cephalosporins,Romania,2013,R - resistant isolates,144.000000000
Third-gen cephalosporins,Sweden,2013,R - resistant isolates,47.000000000
Third-gen cephalosporins,Slovenia,2013,R - resistant isolates,71.000000000
Third-gen cephalosporins,Slovakia,2013,R - resistant isolates,324.000000000
Third-gen cephalosporins,United Kingdom,2013,R - resistant isolates,147.000000000
Third-gen cephalosporins,Austria,2014,R - resistant isolates,82.000000000
Third-gen cephalosporins,Belgium,2014,R - resistant isolates,79.000000000
Third-gen cephalosporins,Bulgaria,2014,R - resistant isolates,113.000000000
Third-gen cephalosporins,Cyprus,2014,R - resistant isolates,26.000000000
Third-gen cephalosporins,Czechia,2014,R - resistant isolates,732.000000000
Third-gen cephalosporins,Germany,2014,R - resistant isolates,128.000000000
Third-gen cephalosporins,Denmark,2014,R - resistant isolates,70.000000000
Third-gen cephalosporins,Estonia,2014,R - resistant isolates,28.000000000
Third-gen cephalosporins,Greece,2014,R - resistant isolates,792.000000000
Third-gen cephalosporins,Spain,2014,R - resistant isolates,228.000000000
Third-gen cephalosporins,Finland,2014,R - resistant isolates,14.000000000
Third-gen cephalosporins,France,2014,R - resistant isolates,648.000000000
Third-gen cephalosporins,Croatia,2014,R - resistant isolates,160.000000000
Third-gen cephalosporins,Hungary,2014,R - resistant isolates,229.000000000
Third-gen cephalosporins,Ireland,2014,R - resistant isolates,41.000000000
Third-gen cephalosporins,Iceland,2014,R - resistant isolates,0.000000000
Third-gen cephalosporins,Italy,2014,R - resistant isolates,745.000000000
Third-gen cephalosporins,Lithuania,2014,R - resistant isolates,81.000000000
Third-gen cephalosporins,Luxembourg,2014,R - resistant isolates,23.000000000
Third-gen cephalosporins,Latvia,2014,R - resistant isolates,55.000000000
Third-gen cephalosporins,Malta,2014,R - resistant isolates,28.000000000
Third-gen cephalosporins,Netherlands,2014,R - resistant isolates,66.000000000
Third-gen cephalosporins,Norway,2014,R - resistant isolates,44.000000000
Third-gen cephalosporins,Poland,2014,R - resistant isolates,317.000000000
Third-gen cephalosporins,Portugal,2014,R - resistant isolates,700.000000000
Third-gen cephalosporins,Romania,2014,R - resistant isolates,189.000000000
Third-gen cephalosporins,Sweden,2014,R - resistant isolates,45.000000000
Third-gen cephalosporins,Slovenia,2014,R - resistant isolates,62.000000000
Third-gen cephalosporins,Slovakia,2014,R - resistant isolates,342.000000000
Third-gen cephalosporins,United Kingdom,2014,R - resistant isolates,91.000000000
Third-gen cephalosporins,Austria,2015,R - resistant isolates,88.000000000
Third-gen cephalosporins,Belgium,2015,R - resistant isolates,80.000000000
Third-gen cephalosporins,Bulgaria,2015,R - resistant isolates,72.000000000
Third-gen cephalosporins,Cyprus,2015,R - resistant isolates,27.000000000
Third-gen cephalosporins,Czechia,2015,R - resistant isolates,767.000000000
Third-gen cephalosporins,Germany,2015,R - resistant isolates,162.000000000
Third-gen cephalosporins,Denmark,2015,R - resistant isolates,72.000000000
Third-gen cephalosporins,Estonia,2015,R - resistant isolates,22.000000000
Third-gen cephalosporins,Greece,2015,R - resistant isolates,824.000000000
Third-gen cephalosporins,Spain,2015,R - resistant isolates,303.000000000
Third-gen cephalosporins,Finland,2015,R - resistant isolates,19.000000000
Third-gen cephalosporins,France,2015,R - resistant isolates,714.000000000
